505059	696308	880769	142587	693108	626103	144550	140228	685159	403405	41554	452284
522614	140358	736907	701193	778101	679936	342324	32636	510598	178883	644953	413440
808202	429975	136982	728049	799626	662777	609780	669473	366380	730460	399383	565730
111862	870243	717357	148729	143826	592318	653891	144010	246294	523931	190006	771701
766764	896085	713496	833896	642305	664080	12308	810465	839542	514015	186111	780281
598849	615776	808215	854948	264593	576789	424221	272180	528822	264499	457505	417686
302352	763029	588866	569544	760640	735434	511527	412402	598489	416955	778134	443758
836595	557122	639966	298297	19777	56068	613570	840834	352829	169645	142364	131339
455800	718052	521699	817550	617369	748581	579830	579179	339150	544712	114797	140155
70772	764153	658108	106491	684532	636594	849897	202591	52308	773899	710357	321675
39051	96182	459574	543987	16592	719908	451852	196597	359302	879665	459997	591927
671348	780094	124143	827241	166881	893086	184657	713316	128582	691140	424507	830603
683929	169996	556275	130782	255399	174890	234980	117679	238609	852659	523221	750989
433489	157503	38367	145952	554142	156893	567520	75037	847419	205180	468589	722246
837552	257055	607310	109404	340572	385304	334454	365836	543118	872464	157237	480270
722442	684551	171133	553642	733926	12753	482577	597726	760478	466827	75258	464030
107699	683180	34269	324388	337975	567673	820159	882004	797246	834584	40889	840924
272986	778526	308490	674129	821577	213918	319874	586398	620475	541130	475345	287033
45197	170655	775249	752719	595772	340713	352943	60055	811043	374981	409526	106677
597323	507104	261148	41509	273007	424967	147547	379562	858108	587671	842752	848773
520184	163724	431106	254811	822643	221828	190500	620741	806109	560548	530979	293603
658941	328843	316529	594667	697691	99302	414731	246798	258346	485487	207458	222456
811329	31698	758841	196438	356904	574982	39150	2633	411730	627197	491957	767514
209280	506656	817690	755708	19239	423147	67377	685108	689397	675735	645998	655085
333224	567482	502536	385057	665790	23298	696357	522565	554679	396032	875610	141067
362109	561747	690837	630364	32648	577972	535261	751431	655670	817924	83870	340499
422264	737163	289643	168408	612966	742156	667631	524036	672099	127131	845731	499884
2391	593805	472600	794814	60820	237899	738764	870846	146356	207924	274482	31561
386772	378911	82783	452468	297491	413491	538218	418404	491697	406335	596880	84762
467636	739106	722475	140915	861342	712460	271087	480584	511861	429697	761737	346643
53329	695673	791100	884312	614399	656452	395315	841567	50250	438329	31477	554527
32720	687513	799094	750004	215545	96534	244705	251197	269961	354312	41073	496839
105250	629268	743613	322361	132768	734257	33264	576298	560359	887253	169764	511764
160214	321208	595377	541022	371276	316970	550935	748374	870361	838861	332349	235268
771760	619904	419596	312515	18414	353301	410867	668233	243163	722112	223225	418455
616710	797205	504994	700657	19439	397726	621568	602489	333533	843832	831120	74121
854650	723978	775994	302008	387178	698470	655186	6286	163034	669973	399345	893255
655722	75372	641744	252479	628183	120846	128877	578989	836774	95777	196495	238223
54067	322659	371397	639287	553720	363357	856199	435912	178607	89457	54136	495376
795693	847945	85149	317981	418030	103720	890457	145460	153178	353192	378000	339920
312417	597199	714257	703004	453216	695707	48198	761136	245706	645371	414090	486218
676688	548391	697212	500307	889858	59693	152465	526825	460895	470450	391486	158483
538846	177512	159822	790674	361954	32748	881802	217606	95952	53745	555199	33688
666675	301555	475172	423022	761195	40289	681231	698895	878225	853390	801860	653660
218128	199533	476731	659137	186634	304326	496216	236362	151587	688348	712074	160624
536990	399781	142036	857726	710184	30839	138177	612787	810267	17455	556686	481140
380227	222066	166876	845357	635664	171751	796948	791875	645361	506459	627116	879653
481948	757247	276567	118621	740630	715886	859633	143920	622355	256258	829546	324434
692588	837135	370198	707282	259780	96886	880107	91383	13632	793645	752879	788756
353781	628041	528991	752534	441230	153685	562665	417683	702176	610586	702608	186923
675991	400846	485373	478829	371835	828833	375056	117266	446026	258544	540902	257815
219206	541567	624818	767121	334585	128079	885847	13370	593141	297523	536798	78153
678066	232198	355986	250957	535540	566874	655438	398368	256976	59430	214297	734190
254678	84654	691714	114573	339499	666098	39837	422	281670	6725	661882	865416
828242	392263	81894	2364	867817	671309	192563	543437	855469	653264	726348	476394
494833	807628	343070	242399	87250	673711	352169	686041	262537	166985	78723	625456
4471	317320	98310	230299	151248	470149	874081	208697	171047	341654	754295	879426
468247	697505	178645	286565	583762	38525	732105	616302	167687	593453	238582	240352
812017	169935	724770	54542	702857	735906	510787	10348	504059	5847	734011	837500
367163	72747	865366	117530	17337	891107	64774	540705	5945	545901	617221	832974
328113	876828	733173	586888	318438	832228	705449	410607	504187	46756	288659	133500
516734	236472	720065	313221	507144	667170	94940	148796	318884	616044	350083	712442
744264	568300	118829	619151	207372	239439	465457	42482	230810	288766	771648	88444
541900	4670	294844	808723	414468	717858	468976	447691	514593	240107	620575	467619
106692	725533	248649	149650	284444	66932	717742	361967	3155	686621	799480	623483
335336	489718	841194	170929	361194	883153	40140	819255	414623	744214	608272	892764
497224	783848	428219	485312	260918	341900	155782	103514	489286	765080	815869	375407
658091	646589	53905	773740	891670	521925	856162	116964	150988	843209	857230	742518
370403	35030	340370	22822	630372	745920	730837	698885	123165	713204	303399	353370
310079	92628	479498	620275	131578	658404	424291	211206	476535	42864	298214	793145
506915	474282	432783	675525	353168	865401	56074	634664	41869	89875	416539	238712
772355	833640	379448	170914	347177	844397	518703	479099	44914	833448	9866	646872
447120	469745	552635	28902	664229	194657	862900	265588	836013	472178	191971	661771
320223	589821	627885	769518	28671	837749	684533	858720	42621	842624	119559	477639
37580	808023	158438	524702	453964	118153	95985	708469	256479	485974	599178	891808
481588	397407	320450	32947	308698	332273	455158	744501	554007	228818	639678	216325
712326	94619	657208	717530	45456	437757	431429	28140	472859	172704	127871	507330
39672	245599	525076	610553	318439	35227	160784	738050	131224	150799	650586	408329
690700	442622	628490	680758	582871	451264	690045	577382	43261	468614	675650	591425
