782135	24988	46334	84133	280635	720340	547597	805283	852394	316532	759322	401059
214704	457218	742930	606294	394869	804097	568158	418529	141070	378202	620436	591342
567628	609375	713063	437515	163304	501434	636916	882209	628523	277108	432430	145258
665211	502019	61991	825137	13669	864555	875981	667017	823253	208705	51849	135703
698193	409719	114362	175396	789660	395078	267328	239609	765677	245385	805228	220003
151951	15397	675446	334329	742516	29431	857624	699639	400672	157430	292915	540325
775248	393867	710891	423630	528360	699524	810196	825096	894718	511028	249202	20733
617221	156006	473732	399834	266934	628953	435626	448741	636013	297755	763111	445827
242794	429527	333250	575580	201604	455052	260512	325409	317644	895326	818717	328509
607133	441841	733457	506337	600244	827862	46390	326251	531433	539105	444891	402465
891245	73172	765972	505798	718672	386654	592649	491779	770312	772301	194947	284317
472572	94371	758315	15607	190301	761337	550872	297263	544664	814561	156720	721239
700664	10720	127740	648375	620779	897892	491153	731793	414526	853042	609710	348385
248333	224524	861453	821677	312871	606369	503384	247867	223032	311370	390363	551679
169970	426335	333610	653249	204475	187208	494249	659199	397039	280155	229656	872869
154642	572895	44555	264868	193125	884798	547188	590709	239036	638174	510915	311313
221568	789197	282234	81812	474883	219168	776819	209103	444931	100342	457761	322364
855227	108678	622233	662249	682207	625164	522756	491361	811556	285232	379558	564927
899992	310532	818453	411560	737000	303216	345094	122810	589592	730865	292175	785648
737912	708582	364416	641836	595380	528839	856661	32348	766983	873091	761389	143916
609642	498578	314325	771526	404521	485154	654416	582797	806367	210301	657733	380913
52815	441730	518004	388526	381608	393136	585415	186698	74954	865761	842355	186669
282383	230154	358259	3545	338486	459627	745197	689730	574779	29348	19782	462050
200689	570213	253660	372876	556014	390379	757729	367581	241537	604518	430060	387019
714423	536261	89508	537030	572243	171691	500774	855631	618671	550083	702518	241481
35624	209277	5094	812462	440131	208753	46245	821965	697270	507239	118550	280222
873508	45209	399342	268628	325512	813149	670596	107956	506458	176276	442541	663039
30820	117703	732245	85111	815696	843209	740808	474868	228994	427424	337806	204051
142779	774010	267786	436503	71112	786734	530474	107227	540440	464797	462054	735146
829519	213550	892108	525649	634885	801034	779545	173646	502662	486746	643207	302288
698050	190817	621877	34664	163800	662588	58423	485130	898062	153749	243478	317337
22910	254431	50890	487541	637404	248174	227151	381541	136209	801203	292509	250766
695455	279422	334605	651170	278354	551753	837910	308841	402873	81674	598917	213756
249985	66498	640330	468027	382643	349633	215357	518643	285890	885688	421214	858125
22071	651270	874811	537367	441917	347755	228074	320516	758735	47882	122181	167954
462654	713306	390810	656895	674517	174076	626461	609294	814455	187452	391535	781483
246225	121519	198489	536777	32687	400838	451257	469176	717842	762298	785761	719587
424099	550714	142735	669442	608758	209165	599589	697134	312962	328331	272763	409623
5000	864578	761570	713179	358293	350458	559456	834080	546608	393714	310454	629381
461708	801787	171315	620611	690513	130646	505105	520932	5992	31821	814709	701112
894665	814621	670570	297767	429506	251980	664563	802208	727648	559826	742781	57255
668371	145675	662023	93651	189314	576458	315315	489145	753236	174465	843506	544989
796550	459405	692092	62681	824621	260708	842543	617682	894847	202544	692895	716832
284540	588294	534819	27608	68926	7183	374964	192410	61004	148941	137993	13024
416551	50447	127606	708018	615976	662665	740049	31978	818106	673441	319172	753755
316479	44400	794509	750121	338905	576742	8387	84290	620877	350724	752323	379978
255152	104730	508240	717638	129833	48551	540600	722735	93274	356254	853010	296788
518152	693734	283914	176662	874976	561085	27376	742584	857791	709640	167296	700107
642135	733774	377792	643526	512816	441222	424973	855782	479941	9916	23216	856050
299825	538377	651957	804724	94659	342437	662316	277318	372104	131379	460023	843661
414951	341458	483452	725868	286477	671270	594224	108526	734743	265172	529179	57456
829668	210093	25398	163812	277746	180544	710688	485808	79764	287058	897538	98825
142888	40507	496317	701268	760657	145898	468950	95006	25515	705814	504999	747695
553875	700157	74334	16733	800166	106824	254447	282960	396624	508439	785127	407504
177091	421896	274655	36993	189119	21437	756325	321987	604589	139569	453269	72648
165935	556294	363098	221306	679352	42466	202748	403546	251319	486738	8535	689474
863720	100418	185843	514791	701535	140765	311227	131845	515196	707143	183316	339354
686802	660089	546538	53280	546871	476364	504413	24903	813165	863729	454123	807087
430294	44638	467026	663841	62406	764265	240493	72937	678551	180757	487369	775240
335619	499319	272363	199121	6572	793688	876766	427545	820312	886994	577129	802424
78380	883780	381770	609577	11773	312600	544509	180584	240578	114357	654725	805966
857435	110736	205854	718935	57037	303028	42192	557356	759025	398557	320917	888480
730773	99641	569370	357831	1952	71792	822280	604984	893765	310996	110241	437997
278884	289091	258664	708287	448011	544890	481998	93806	841760	476083	376120	284237
241215	781713	248045	572291	556320	125911	346163	532105	342848	294398	468931	747407
843342	390212	102861	315658	388343	780708	65095	9537	215590	451670	860934	73427
500909	599217	625003	803755	740046	707509	134203	286346	771414	344109	330649	277025
784486	213233	670549	747510	416246	828357	206523	270563	524301	86347	343506	240755
833786	436801	490882	789498	164650	608183	684313	266810	735777	499368	586570	688182
